ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
8/28/2018	REP	Republican	ATG	Attorney General	GIL	Gilchrist			10	10	Moody	Ashley		1765
8/28/2018	REP	Republican	ATG	Attorney General	GLA	Glades			13	13	Moody	Ashley		530
8/28/2018	REP	Republican	ATG	Attorney General	GUL	Gulf			0	0	Moody	Ashley		1055
8/28/2018	REP	Republican	ATG	Attorney General	HAM	Hamilton			8	8	Moody	Ashley		636
8/28/2018	REP	Republican	ATG	Attorney General	HAR	Hardee			12	12	Moody	Ashley		1724
8/28/2018	REP	Republican	ATG	Attorney General	HEN	Hendry			10	10	Moody	Ashley		1235
8/28/2018	REP	Republican	ATG	Attorney General	HER	Hernando			64	64	Moody	Ashley		11761
8/28/2018	REP	Republican	ATG	Attorney General	HIG	Highlands			25	25	Moody	Ashley		7204
8/28/2018	REP	Republican	ATG	Attorney General	HIL	Hillsborough			390	390	Moody	Ashley		56518
8/28/2018	REP	Republican	ATG	Attorney General	HOL	Holmes			0	0	Moody	Ashley		1618
8/28/2018	REP	Republican	ATG	Attorney General	IND	Indian River			36	36	Moody	Ashley		11509
8/28/2018	REP	Republican	ATG	Attorney General	JAC	Jackson			14	14	Moody	Ashley		2116
8/28/2018	REP	Republican	ATG	Attorney General	JEF	Jefferson			0	0	Moody	Ashley		1175
8/28/2018	REP	Republican	ATG	Attorney General	LAF	Lafayette			5	5	Moody	Ashley		449
8/28/2018	REP	Republican	ATG	Attorney General	LAK	Lake			102	102	Moody	Ashley		22414
8/28/2018	REP	Republican	ATG	Attorney General	LEE	Lee			127	127	Moody	Ashley		35142
8/28/2018	REP	Republican	ATG	Attorney General	LEO	Leon			155	155	Moody	Ashley		12572
8/28/2018	REP	Republican	ATG	Attorney General	LEV	Levy			13	13	Moody	Ashley		3852
8/28/2018	REP	Republican	ATG	Attorney General	LIB	Liberty			0	0	Moody	Ashley		256
8/28/2018	REP	Republican	ATG	Attorney General	MAD	Madison			11	11	Moody	Ashley		1022
8/28/2018	REP	Republican	ATG	Attorney General	MAN	Manatee			70	70	Moody	Ashley		22646
8/28/2018	REP	Republican	ATG	Attorney General	MRN	Marion			125	125	Moody	Ashley		24577
8/28/2018	REP	Republican	ATG	Attorney General	MRT	Martin			0	0	Moody	Ashley		14100
8/28/2018	REP	Republican	ATG	Attorney General	DAD	Miami-Dade			0	0	Moody	Ashley		48766
8/28/2018	REP	Republican	ATG	Attorney General	MON	Monroe			33	33	Moody	Ashley		4139
8/28/2018	REP	Republican	ATG	Attorney General	NAS	Nassau			0	0	Moody	Ashley		7976
8/28/2018	REP	Republican	ATG	Attorney General	OKA	Okaloosa			52	52	Moody	Ashley		10347
8/28/2018	REP	Republican	ATG	Attorney General	OKE	Okeechobee			0	0	Moody	Ashley		2169
8/28/2018	REP	Republican	ATG	Attorney General	ORA	Orange			0	0	Moody	Ashley		36307
8/28/2018	REP	Republican	ATG	Attorney General	OSC	Osceola			87	87	Moody	Ashley		7890
8/28/2018	REP	Republican	ATG	Attorney General	PAL	Palm Beach			871	871	Moody	Ashley		42714
8/28/2018	REP	Republican	ATG	Attorney General	PAS	Pasco			110	110	Moody	Ashley		25635
8/28/2018	REP	Republican	ATG	Attorney General	PIN	Pinellas			299	299	Moody	Ashley		49387
8/28/2018	REP	Republican	ATG	Attorney General	POL	Polk			167	167	Moody	Ashley		36167
8/28/2018	REP	Republican	ATG	Attorney General	PUT	Putnam			0	0	Moody	Ashley		3979
8/28/2018	REP	Republican	ATG	Attorney General	SAN	Santa Rosa			0	0	Moody	Ashley		9945
8/28/2018	REP	Republican	ATG	Attorney General	SAR	Sarasota			101	101	Moody	Ashley		25854
8/28/2018	REP	Republican	ATG	Attorney General	SEM	Seminole			81	81	Moody	Ashley		22332
8/28/2018	REP	Republican	ATG	Attorney General	STJ	St. Johns			0	0	Moody	Ashley		18410
8/28/2018	REP	Republican	ATG	Attorney General	STL	St. Lucie			64	64	Moody	Ashley		13010
8/28/2018	REP	Republican	ATG	Attorney General	SUM	Sumter			26	26	Moody	Ashley		13765
8/28/2018	REP	Republican	ATG	Attorney General	SUW	Suwannee			16	16	Moody	Ashley		2888
8/28/2018	REP	Republican	ATG	Attorney General	TAY	Taylor			14	14	Moody	Ashley		1206
8/28/2018	REP	Republican	ATG	Attorney General	UNI	Union			8	8	Moody	Ashley		851
8/28/2018	REP	Republican	ATG	Attorney General	VOL	Volusia			125	125	Moody	Ashley		28205
8/28/2018	REP	Republican	ATG	Attorney General	WAK	Wakulla			0	0	Moody	Ashley		2089
8/28/2018	REP	Republican	ATG	Attorney General	WAL	Walton			0	0	Moody	Ashley		5894
8/28/2018	REP	Republican	ATG	Attorney General	WAS	Washington			0	0	Moody	Ashley		1798
8/28/2018	REP	Republican	ATG	Attorney General	ALA	Alachua			63	63	White	Frank		5077
8/28/2018	REP	Republican	ATG	Attorney General	BAK	Baker			9	9	White	Frank		1414
8/28/2018	REP	Republican	ATG	Attorney General	BAY	Bay			44	44	White	Frank		7721
8/28/2018	REP	Republican	ATG	Attorney General	BRA	Bradford			14	14	White	Frank		1312
8/28/2018	REP	Republican	ATG	Attorney General	BRE	Brevard			174	174	White	Frank		28460
8/28/2018	REP	Republican	ATG	Attorney General	BRO	Broward			577	577	White	Frank		26984
8/28/2018	REP	Republican	ATG	Attorney General	CAL	Calhoun			11	11	White	Frank		437
8/28/2018	REP	Republican	ATG	Attorney General	CHA	Charlotte			67	67	White	Frank		9841
8/28/2018	REP	Republican	ATG	Attorney General	CIT	Citrus			0	0	White	Frank		10019
8/28/2018	REP	Republican	ATG	Attorney General	CLA	Clay			0	0	White	Frank		10594
8/28/2018	REP	Republican	ATG	Attorney General	CLL	Collier			59	59	White	Frank		20223
8/28/2018	REP	Republican	ATG	Attorney General	CLM	Columbia			22	22	White	Frank		3302
8/28/2018	REP	Republican	ATG	Attorney General	DES	Desoto			15	15	White	Frank		711
8/28/2018	REP	Republican	ATG	Attorney General	DIX	Dixie			10	10	White	Frank		514
8/28/2018	REP	Republican	ATG	Attorney General	DUV	Duval			199	199	White	Frank		30828
8/28/2018	REP	Republican	ATG	Attorney General	ESC	Escambia			0	0	White	Frank		21994
8/28/2018	REP	Republican	ATG	Attorney General	FLA	Flagler			25	25	White	Frank		5995
8/28/2018	REP	Republican	ATG	Attorney General	FRA	Franklin			8	8	White	Frank		550
8/28/2018	REP	Republican	ATG	Attorney General	GAD	Gadsden			25	25	White	Frank		706
8/28/2018	REP	Republican	ATG	Attorney General	GIL	Gilchrist			10	10	White	Frank		666
8/28/2018	REP	Republican	ATG	Attorney General	GLA	Glades			13	13	White	Frank		364
8/28/2018	REP	Republican	ATG	Attorney General	GUL	Gulf			0	0	White	Frank		800
8/28/2018	REP	Republican	ATG	Attorney General	HAM	Hamilton			8	8	White	Frank		296
8/28/2018	REP	Republican	ATG	Attorney General	HAR	Hardee			12	12	White	Frank		567
8/28/2018	REP	Republican	ATG	Attorney General	HEN	Hendry			10	10	White	Frank		839
8/28/2018	REP	Republican	ATG	Attorney General	HER	Hernando			64	64	White	Frank		9077
8/28/2018	REP	Republican	ATG	Attorney General	HIG	Highlands			25	25	White	Frank		4157
8/28/2018	REP	Republican	ATG	Attorney General	HIL	Hillsborough			390	390	White	Frank		35957
8/28/2018	REP	Republican	ATG	Attorney General	HOL	Holmes			0	0	White	Frank		1173
8/28/2018	REP	Republican	ATG	Attorney General	IND	Indian River			36	36	White	Frank		6068
8/28/2018	REP	Republican	ATG	Attorney General	JAC	Jackson			14	14	White	Frank		1615
8/28/2018	REP	Republican	ATG	Attorney General	JEF	Jefferson			0	0	White	Frank		601
8/28/2018	REP	Republican	ATG	Attorney General	LAF	Lafayette			5	5	White	Frank		198
8/28/2018	REP	Republican	ATG	Attorney General	LAK	Lake			102	102	White	Frank		14379
8/28/2018	REP	Republican	ATG	Attorney General	LEE	Lee			127	127	White	Frank		32753
8/28/2018	REP	Republican	ATG	Attorney General	LEO	Leon			155	155	White	Frank		8597
8/28/2018	REP	Republican	ATG	Attorney General	LEV	Levy			13	13	White	Frank		1570
8/28/2018	REP	Republican	ATG	Attorney General	LIB	Liberty			0	0	White	Frank		172
8/28/2018	REP	Republican	ATG	Attorney General	MAD	Madison			11	11	White	Frank		449
8/28/2018	REP	Republican	ATG	Attorney General	MAN	Manatee			70	70	White	Frank		17404
8/28/2018	REP	Republican	ATG	Attorney General	MRN	Marion			125	125	White	Frank		17485
8/28/2018	REP	Republican	ATG	Attorney General	MRT	Martin			0	0	White	Frank		7642
8/28/2018	REP	Republican	ATG	Attorney General	DAD	Miami-Dade			0	0	White	Frank		41475
8/28/2018	REP	Republican	ATG	Attorney General	MON	Monroe			33	33	White	Frank		2777
8/28/2018	REP	Republican	ATG	Attorney General	NAS	Nassau			0	0	White	Frank		5776
8/28/2018	REP	Republican	ATG	Attorney General	OKA	Okaloosa			52	52	White	Frank		13877
8/28/2018	REP	Republican	ATG	Attorney General	OKE	Okeechobee			0	0	White	Frank		1012
8/28/2018	REP	Republican	ATG	Attorney General	ORA	Orange			0	0	White	Frank		28534
8/28/2018	REP	Republican	ATG	Attorney General	OSC	Osceola			87	87	White	Frank		6855
8/28/2018	REP	Republican	ATG	Attorney General	PAL	Palm Beach			871	871	White	Frank		27101
8/28/2018	REP	Republican	ATG	Attorney General	PAS	Pasco			110	110	White	Frank		18570
8/28/2018	REP	Republican	ATG	Attorney General	PIN	Pinellas			299	299	White	Frank		36835
8/28/2018	REP	Republican	ATG	Attorney General	POL	Polk			167	167	White	Frank		20564
8/28/2018	REP	Republican	ATG	Attorney General	PUT	Putnam			0	0	White	Frank		3210
8/28/2018	REP	Republican	ATG	Attorney General	SAN	Santa Rosa			0	0	White	Frank		13343
8/28/2018	REP	Republican	ATG	Attorney General	SAR	Sarasota			101	101	White	Frank		20971
8/28/2018	REP	Republican	ATG	Attorney General	SEM	Seminole			81	81	White	Frank		15996
8/28/2018	REP	Republican	ATG	Attorney General	STJ	St. Johns			0	0	White	Frank		14075
8/28/2018	REP	Republican	ATG	Attorney General	STL	St. Lucie			64	64	White	Frank		8513
8/28/2018	REP	Republican	ATG	Attorney General	SUM	Sumter			26	26	White	Frank		10429
8/28/2018	REP	Republican	ATG	Attorney General	SUW	Suwannee			16	16	White	Frank		1651
8/28/2018	REP	Republican	ATG	Attorney General	TAY	Taylor			14	14	White	Frank		641
8/28/2018	REP	Republican	ATG	Attorney General	UNI	Union			8	8	White	Frank		468
8/28/2018	REP	Republican	ATG	Attorney General	VOL	Volusia			125	125	White	Frank		21909
8/28/2018	REP	Republican	ATG	Attorney General	WAK	Wakulla			0	0	White	Frank		1281
8/28/2018	REP	Republican	ATG	Attorney General	WAL	Walton			0	0	White	Frank		4281
8/28/2018	REP	Republican	ATG	Attorney General	WAS	Washington			0	0	White	Frank		1168
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	ALA	Alachua			63	63	Caldwell	Matt		6884
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BAK	Baker			9	9	Caldwell	Matt		1125
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BAY	Bay			44	44	Caldwell	Matt		7306
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BRA	Bradford			14	14	Caldwell	Matt		1218
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BRE	Brevard			174	174	Caldwell	Matt		24309
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BRO	Broward			577	577	Caldwell	Matt		23353
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CAL	Calhoun			11	11	Caldwell	Matt		372
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CHA	Charlotte			67	67	Caldwell	Matt		6608
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CIT	Citrus			0	0	Caldwell	Matt		6813
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CLA	Clay			0	0	Caldwell	Matt		9845
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CLL	Collier			59	59	Caldwell	Matt		16314
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CLM	Columbia			22	22	Caldwell	Matt		2354
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	DES	Desoto			15	15	Caldwell	Matt		534
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	DIX	Dixie			10	10	Caldwell	Matt		809
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	DUV	Duval			199	199	Caldwell	Matt		23132
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	ESC	Escambia			0	0	Caldwell	Matt		11933
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	FLA	Flagler			25	25	Caldwell	Matt		4486
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	FRA	Franklin			8	8	Caldwell	Matt		552
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	GAD	Gadsden			25	25	Caldwell	Matt		778
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	GIL	Gilchrist			10	10	Caldwell	Matt		1283
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	GLA	Glades			13	13	Caldwell	Matt		339
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	GUL	Gulf			0	0	Caldwell	Matt		675
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HAM	Hamilton			8	8	Caldwell	Matt		421
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HAR	Hardee			12	12	Caldwell	Matt		231
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HEN	Hendry			10	10	Caldwell	Matt		812
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HER	Hernando			64	64	Caldwell	Matt		5864
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HIG	Highlands			25	25	Caldwell	Matt		1765
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HIL	Hillsborough			390	390	Caldwell	Matt		23182
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HOL	Holmes			0	0	Caldwell	Matt		1495
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	IND	Indian River			36	36	Caldwell	Matt		6453
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	JAC	Jackson			14	14	Caldwell	Matt		1618
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	JEF	Jefferson			0	0	Caldwell	Matt		835
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LAF	Lafayette			5	5	Caldwell	Matt		282
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LAK	Lake			102	102	Caldwell	Matt		13472
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LEE	Lee			127	127	Caldwell	Matt		31482
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LEO	Leon			155	155	Caldwell	Matt		8287
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LEV	Levy			13	13	Caldwell	Matt		2716
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LIB	Liberty			0	0	Caldwell	Matt		181
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MAD	Madison			11	11	Caldwell	Matt		764
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MAN	Manatee			70	70	Caldwell	Matt		9673
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MRN	Marion			125	125	Caldwell	Matt		15763
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MRT	Martin			0	0	Caldwell	Matt		7533
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	DAD	Miami-Dade			0	0	Caldwell	Matt		35860
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MON	Monroe			33	33	Caldwell	Matt		2664
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	NAS	Nassau			0	0	Caldwell	Matt		4467
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	OKA	Okaloosa			52	52	Caldwell	Matt		8788
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	OKE	Okeechobee			0	0	Caldwell	Matt		1059
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	ORA	Orange			0	0	Caldwell	Matt		21482
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	OSC	Osceola			87	87	Caldwell	Matt		5391
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	PAL	Palm Beach			871	871	Caldwell	Matt		26844
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	PAS	Pasco			110	110	Caldwell	Matt		11229
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	PIN	Pinellas			299	299	Caldwell	Matt		19424
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	POL	Polk			167	167	Caldwell	Matt		12573
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	PUT	Putnam			0	0	Caldwell	Matt		2693
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	SAN	Santa Rosa			0	0	Caldwell	Matt		8839
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	SAR	Sarasota			101	101	Caldwell	Matt		11071
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	SEM	Seminole			81	81	Caldwell	Matt		13442
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	STJ	St. Johns			0	0	Caldwell	Matt		9725
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	STL	St. Lucie			64	64	Caldwell	Matt		8227
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	SUM	Sumter			26	26	Caldwell	Matt		7286
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	SUW	Suwannee			16	16	Caldwell	Matt		2028
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	TAY	Taylor			14	14	Caldwell	Matt		873
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	UNI	Union			8	8	Caldwell	Matt		457
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	VOL	Volusia			125	125	Caldwell	Matt		17188
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	WAK	Wakulla			0	0	Caldwell	Matt		1384
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	WAL	Walton			0	0	Caldwell	Matt		4597
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	WAS	Washington			0	0	Caldwell	Matt		1609
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	ALA	Alachua			63	63	Grimsley	Denise		3598
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BAK	Baker			9	9	Grimsley	Denise		676
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BAY	Bay			44	44	Grimsley	Denise		7952
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BRA	Bradford			14	14	Grimsley	Denise		662
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BRE	Brevard			174	174	Grimsley	Denise		20375
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	BRO	Broward			577	577	Grimsley	Denise		15635
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CAL	Calhoun			11	11	Grimsley	Denise		433
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CHA	Charlotte			67	67	Grimsley	Denise		4395
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CIT	Citrus			0	0	Grimsley	Denise		4787
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CLA	Clay			0	0	Grimsley	Denise		4428
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CLL	Collier			59	59	Grimsley	Denise		8232
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	CLM	Columbia			22	22	Grimsley	Denise		2057
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	DES	Desoto			15	15	Grimsley	Denise		698
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	DIX	Dixie			10	10	Grimsley	Denise		350
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	DUV	Duval			199	199	Grimsley	Denise		12440
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	ESC	Escambia			0	0	Grimsley	Denise		7566
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	FLA	Flagler			25	25	Grimsley	Denise		3419
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	FRA	Franklin			8	8	Grimsley	Denise		463
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	GAD	Gadsden			25	25	Grimsley	Denise		659
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	GIL	Gilchrist			10	10	Grimsley	Denise		756
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	GLA	Glades			13	13	Grimsley	Denise		412
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	GUL	Gulf			0	0	Grimsley	Denise		967
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HAM	Hamilton			8	8	Grimsley	Denise		332
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HAR	Hardee			12	12	Grimsley	Denise		1701
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HEN	Hendry			10	10	Grimsley	Denise		935
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HER	Hernando			64	64	Grimsley	Denise		4096
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HIG	Highlands			25	25	Grimsley	Denise		6093
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HIL	Hillsborough			390	390	Grimsley	Denise		21851
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	HOL	Holmes			0	0	Grimsley	Denise		869
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	IND	Indian River			36	36	Grimsley	Denise		5697
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	JAC	Jackson			14	14	Grimsley	Denise		1498
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	JEF	Jefferson			0	0	Grimsley	Denise		685
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LAF	Lafayette			5	5	Grimsley	Denise		271
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LAK	Lake			102	102	Grimsley	Denise		10708
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LEE	Lee			127	127	Grimsley	Denise		11440
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LEO	Leon			155	155	Grimsley	Denise		7956
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LEV	Levy			13	13	Grimsley	Denise		1557
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	LIB	Liberty			0	0	Grimsley	Denise		172
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MAD	Madison			11	11	Grimsley	Denise		475
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MAN	Manatee			70	70	Grimsley	Denise		8952
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MRN	Marion			125	125	Grimsley	Denise		11584
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MRT	Martin			0	0	Grimsley	Denise		6795
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	DAD	Miami-Dade			0	0	Grimsley	Denise		28821
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	MON	Monroe			33	33	Grimsley	Denise		1998
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	NAS	Nassau			0	0	Grimsley	Denise		2600
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	OKA	Okaloosa			52	52	Grimsley	Denise		5523
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	OKE	Okeechobee			0	0	Grimsley	Denise		1578
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	ORA	Orange			0	0	Grimsley	Denise		19278
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	OSC	Osceola			87	87	Grimsley	Denise		4814
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	PAL	Palm Beach			871	871	Grimsley	Denise		18774
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	PAS	Pasco			110	110	Grimsley	Denise		10059
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	PIN	Pinellas			299	299	Grimsley	Denise		20658
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	POL	Polk			167	167	Grimsley	Denise		14348
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	PUT	Putnam			0	0	Grimsley	Denise		1049
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	SAN	Santa Rosa			0	0	Grimsley	Denise		5149
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	SAR	Sarasota			101	101	Grimsley	Denise		11218
8/28/2018	REP	Republican	AGR	Commissioner of Agriculture	SEM	Seminole			81	81	Grimsley	Denise		11013
